abs_tol,CLT_IIDStdUniform,CLT_IIDStdGaussian,CLTRep_Lattice,CLTRep_Sobol,MeanMC_g_IIDStdUniform,MeanMC_g_IIDStdGaussian,CubLattice_g,CubSobol_g
0.009600000000000004,0.4602302663333262,0.2145340529999847,0.0447025226666824,0.051361835999974424,0.52274619299997,0.2882543033333225,0.042779007666657286,0.04400004233334206
0.009800000000000003,0.4504745880000011,0.2067531530000224,0.0435752626666878,0.05190916066663931,0.5123082839999901,0.2788819216666714,0.0436772626666766,0.04762020199999976
0.010000000000000004,0.4433057229999804,0.1954383813333417,0.04456673899996607,0.05141035933333645,0.49789778800002676,0.2671566463333382,0.02379009233332378,0.047399256333335416
0.010200000000000004,0.4427197303333325,0.19026224566668284,0.04474009899996645,0.05123149566668417,0.4881410663333365,0.25716157266668915,0.02332920333333277,0.047494644666661166
0.010400000000000005,0.43570378400001647,0.18337759833334152,0.04413604133333138,0.051455546333348444,0.48495978933332634,0.24623017233333636,0.02458946399999225,0.04724335633333491
0.010600000000000004,0.4279115106666609,0.17605468900001142,0.04516980133333467,0.05072677533333566,0.4802554753333273,0.23254276066669868,0.023993707999996634,0.047622007666670164
0.010800000000000004,0.42339675233330354,0.17032352400000642,0.04481698399998398,0.05145714400000164,0.46989701866666184,0.22593588566667222,0.024064478333343686,0.04662813633334887
0.011000000000000005,0.41732707733333047,0.16972247533332543,0.045467816333333154,0.05033253433333584,0.4659764583333299,0.2178782553333273,0.024058705333345642,0.046905733000054774
0.011200000000000003,0.41228037600001244,0.15893577966664907,0.04398433199996058,0.05098928633333344,0.46247558900002633,0.210480738000039,0.023846039666674795,0.04725261166671165
0.011400000000000004,0.41086694466662266,0.15625972966665813,0.0450556846666359,0.050827006999990466,0.4519009253333479,0.20444143599998674,0.024059628999945442,0.04724589933334755
0.011600000000000004,0.39929755466668365,0.1484668260000035,0.044153019333331635,0.051022900999972386,0.452863357666691,0.198110616000046,0.023894540666636505,0.04691677666668662
0.011800000000000005,0.399611193333385,0.14294561733330133,0.044439290666673514,0.05172701133335522,0.4374629436666737,0.19226454266667284,0.024300490333340957,0.046994142000016836
0.012000000000000005,0.39010233399998623,0.14542373633332772,0.0448201333333221,0.05131876566664081,0.4353710096666343,0.18697122400002777,0.023700412333331162,0.04768984833333434
0.012200000000000004,0.3877073776666293,0.1402041646666324,0.0454640409999835,0.05161767166669051,0.4281578756666704,0.17958414033330428,0.023943174000010004,0.0473762376667158
0.012400000000000005,0.3831048243332968,0.140666741333348,0.04581171799998174,0.05224561900001845,0.414373186666694,0.17557341466670096,0.02333326299996467,0.04810411266665445
0.012600000000000005,0.36865928400000786,0.1260367896666897,0.044268734666691976,0.05007589800000763,0.40183664533333285,0.1627668873333429,0.024208887333278046,0.043435445333367774
0.012800000000000004,0.36805801499997415,0.12338068433336957,0.044314309000052766,0.05072009666662325,0.3988452186666412,0.16511128966665942,0.024189737333282817,0.04421055166668945
0.013000000000000005,0.36645002899998264,0.1196384573333944,0.04517218533332349,0.049752582333326245,0.3938877973333774,0.15609981233330927,0.02417366333334788,0.04326698900001702
0.013200000000000005,0.3382990369999561,0.11232682999999118,0.023849063000056958,0.05022260566662832,0.4072773960000404,0.15402621633332578,0.023906509000009162,0.04455501999996159
0.013400000000000006,0.3339313343333288,0.10841574800000824,0.023840469666689994,0.05121873199997632,0.40509654866665795,0.14810863766664775,0.023812741999980364,0.04523661533335144
0.013600000000000006,0.3254813063333207,0.10411183933335148,0.022911456000012247,0.049919260000024224,0.3990044716666337,0.15065565899995667,0.023708630999976776,0.04477698800004267
0.013800000000000005,0.32071160866667014,0.10409706733336559,0.023690097333314952,0.05110792533332642,0.3949965860000475,0.14726443933333636,0.025476906333324223,0.04541535566662939
0.014000000000000005,0.31536020900000494,0.09978351700002956,0.0228823116666869,0.05130109933331065,0.396768520666645,0.14365501199995379,0.02397555699997156,0.04505265800003144
0.014200000000000006,0.30685927833330123,0.10661038933331686,0.024409366666683734,0.05153828500003025,0.38724759866662833,0.13899743500000264,0.02405268499997722,0.044282823666624914
0.014400000000000005,0.3010475340000009,0.09430402833334028,0.023664025333346217,0.051853928999965625,0.3891354396666505,0.13551566633335219,0.024348219333357218,0.04550497133334375
0.014600000000000005,0.27892074799998073,0.09233543866669909,0.022528749999992215,0.05134344933333068,0.38898651233334175,0.13370538666667167,0.02470646766664686,0.04525164066668216
0.014800000000000006,0.28486850033334576,0.08804826599994915,0.02359142166668941,0.051645372666674426,0.3868862099999812,0.1301252096666682,0.02432771266664228,0.04510108900001342
0.015000000000000006,0.27995457333334645,0.08780764133337016,0.023676336333361785,0.04981379466660959,0.38608064066662945,0.13234957933332225,0.024540772333314937,0.047052459333296305
0.015200000000000007,0.2740996863333294,0.08620228566663475,0.023714237999987137,0.026094774000019545,0.4035305026667402,0.1234151109999857,0.024075946666622865,0.04562649766664132
0.015400000000000006,0.2594940100000258,0.08336764133328718,0.023660747666629806,0.026562180333333647,0.3829941649999758,0.11758002466664645,0.02536018533335967,0.04690286833332872
0.015600000000000006,0.2607788183333544,0.08101861099999041,0.023488236666670066,0.026401151333326805,0.3793832830000004,0.11616054133332909,0.02430912566664271,0.04505926499996349
0.01580000000000001,0.25584275066664003,0.07909147199999704,0.023601403999994847,0.026375354000037987,0.3669403916666549,0.11376720499996888,0.024032570333361036,0.045050444333317806
0.016000000000000007,0.24997022233329366,0.07943086633334435,0.023597662333334785,0.026463692666690502,0.3674880833333418,0.11028723866665284,0.02396206866671946,0.04504861533333345
0.016200000000000006,0.24638542999999422,0.07549943433336163,0.023146143666698055,0.025658657000008134,0.3635631476666579,0.10794078300004155,0.024310287666632274,0.045715059666652756
0.016400000000000005,0.2428790696666662,0.07418661499999264,0.023649132333351492,0.026650385000001126,0.3496177810000442,0.10621867333331163,0.02539096433334483,0.04576325233335865
0.016600000000000007,0.235776016666667,0.08359346566665711,0.02358260366668219,0.02635388533334056,0.3428521509999882,0.1048073963333233,0.024086783333321666,0.04550547600001664
0.01680000000000001,0.22974886766667169,0.07053800599999249,0.02355149666664147,0.026475944333355983,0.34697893000005325,0.10252639133333712,0.024080224999996364,0.045610400666646456
0.017000000000000008,0.2231581339999972,0.0686545879999964,0.023850029333364848,0.02685003900000993,0.3331703636666816,0.09935529800001557,0.02401078533337871,0.04543937999998585
0.017200000000000007,0.2329621799999965,0.069164985333335,0.024063448333322413,0.02637193433330746,0.32775058499995186,0.09828869233335051,0.024322585333341824,0.045157920666686856
0.017400000000000006,0.21487980599996112,0.0652574690000544,0.02643377133335889,0.026613070333382893,0.32551217600003685,0.09572242799996881,0.02523339300000771,0.04648918733331205
0.017600000000000005,0.21232986966670828,0.06276592066668248,0.023404930999997003,0.026628128333300083,0.32112633966664816,0.09424842933337156,0.024177884666642058,0.04449432233335907
0.01780000000000001,0.20617407333334845,0.06335112966670901,0.02299235766668062,0.025391517000040647,0.3140908866666905,0.09305974766664349,0.024617369000035676,0.045787695666642016
0.01800000000000001,0.2087487296666571,0.061332709999987856,0.023596934666670677,0.026477545666656017,0.30661175433332727,0.09070104500002192,0.024338699333346387,0.04522109533331786
0.018200000000000008,0.2025940223333388,0.059942780333358314,0.024338554999985718,0.02632066533332515,0.30455033799997483,0.0892075563333113,0.024079039333325152,0.04571973299997959
0.018400000000000007,0.20176750299996607,0.05942413299995527,0.023913094333314195,0.026692084000046634,0.2990676549999686,0.08893257299996549,0.024343028666673188,0.0451517449999983
0.018600000000000005,0.19382724633336088,0.05767438199999712,0.02262014900001456,0.026508261333333394,0.293861229333326,0.08791356366665089,0.024185124999992997,0.04598460699999881
0.01880000000000001,0.19474368866667646,0.057055645000029166,0.024097127333334356,0.02653500199998386,0.2930797703333307,0.08594406933336056,0.02379475066663872,0.04713127699994857
0.01900000000000001,0.1847819706666769,0.05730935066666613,0.024584912666682612,0.028147172999979375,0.2838271536666828,0.08487864266661897,0.02433936866672563,0.04590813000000556
0.01920000000000001,0.19604249666667783,0.054425739666650465,0.02344571966663504,0.026727135666646973,0.2856275276666717,0.08853740900000655,0.024682892999976502,0.045088863666668054
0.019400000000000008,0.17960020433334498,0.054514282333343544,0.02335367133332511,0.026185292333290516,0.2827855699999873,0.08208014500003931,0.024604192000007668,0.04526941066668163
0.019600000000000006,0.18401664966665976,0.051789130666634264,0.02349285966666533,0.026536335333313826,0.2841050616667265,0.08036637266669307,0.02373781933332945,0.045509771333324046
0.019800000000000005,0.17975375533330862,0.05040818100000403,0.023340379333376404,0.0270315609999822,0.27228863566665495,0.07802915299998858,0.023838232999992215,0.04555120333331312
0.02000000000000001,0.18095969333334475,0.05702782499997738,0.0253124730000233,0.02747428633332068,0.26404012599994076,0.07667136466667064,0.023815233000012388,0.04589919633330434
0.02020000000000001,0.17639465033331211,0.04911552333332262,0.023995350333317827,0.027375523666667807,0.2771804526666604,0.07518954033328858,0.024388241666694437,0.045027578333323014
0.02040000000000001,0.17934876366666685,0.04813954000004136,0.023423888666608644,0.027195831333301612,0.2610920136666361,0.07470422500000495,0.024251187666701906,0.04524133366669503
0.020600000000000007,0.16661609633335198,0.047072001333352397,0.02368526466663449,0.02666422799995871,0.25389469700000217,0.08003579033334063,0.026116956999999275,0.04461832466669572
0.020800000000000006,0.16102645233327925,0.04712932999999945,0.02348460300000473,0.026332168333283335,0.2522593119999404,0.07237380233334534,0.02405759066664359,0.04530823333330621
0.02100000000000001,0.1698976006666726,0.044385291666609795,0.023288878000016666,0.02656619066666129,0.25203444533337915,0.07383875266665048,0.024032797666677652,0.04535291266669598
0.02120000000000001,0.1617467863333862,0.04290128266670005,0.024115360333325953,0.026421925333314295,0.24433465199998258,0.07296133566664291,0.024438753333356544,0.04515289933336438
0.02140000000000001,0.16301086733327944,0.0438161739999714,0.023621171000020997,0.02619808433333522,0.24571387033339911,0.07059780700001284,0.024519892333349464,0.045249416666706566
0.021600000000000008,0.16243469633332097,0.04316937966666501,0.02378160033329853,0.026584167000009984,0.23637163899998845,0.06805708366660686,0.02376875466669996,0.045053698333352564
0.021800000000000007,0.15539142866661373,0.04340671966667742,0.023740021000018412,0.026643828666654674,0.23702384233335275,0.06832724200000939,0.024257659999951404,0.0448600953333577
0.022000000000000013,0.16421421500001543,0.042294697333318254,0.02367638866667221,0.026465553666639607,0.2325856436666148,0.06674946600003295,0.02421892766669013,0.0444612579999936
0.02220000000000001,0.15642342866662298,0.04274933200000911,0.023942526000003756,0.026633293666691316,0.23210064200009128,0.06555747233335296,0.024449973000021902,0.04564477166669197
0.02240000000000001,0.15026314466664795,0.040496944666642776,0.023710378333362314,0.02662475866668501,0.22517137566668075,0.06439946799999537,0.02429900433332932,0.044990582999995844
0.02260000000000001,0.1504146083333353,0.039080703666627414,0.02360981899998175,0.026689815333308314,0.22172626099999584,0.06940853166668148,0.024325120333325383,0.0450643649999923
0.022800000000000008,0.15093856733335542,0.038075194000043666,0.023608631333331687,0.02669719699997586,0.21775152666665085,0.0629158469999614,0.024333293333332524,0.04808538900003138
0.023000000000000007,0.14416846166667105,0.03811120033333282,0.024294942666604886,0.02639642866669571,0.21500990033329495,0.060588873666688414,0.024872258333365,0.04740783900001588
0.023200000000000012,0.14101827266665623,0.03792690766666359,0.023682409666662352,0.026587979333309402,0.20943433666669384,0.05963953366665464,0.024080753333275123,0.046375960333307376
0.02340000000000001,0.14985191899995698,0.037552926666649,0.023611040666689103,0.026861899333312067,0.20775981400000396,0.060387733333300275,0.024364147333320336,0.044950711666691255
0.02360000000000001,0.1519685623333468,0.035415548666681694,0.023427426000049916,0.02634574633335281,0.20159749166665128,0.06006824766666341,0.024405439333349932,0.04593966833336557
0.02380000000000001,0.13499137900002248,0.03615490200002114,0.023486822000033197,0.02665163100001185,0.19951722566671984,0.06010932200001662,0.024282854333326515,0.04502098499998889
0.024000000000000007,0.14252099966669599,0.039414828666660164,0.023908902333308408,0.02638579466668034,0.20434031333335648,0.058419774333363726,0.024230368333367853,0.04476220500002152
0.024200000000000013,0.1426774880000039,0.03430148000002949,0.024121171000009173,0.026552909666672047,0.19491965366664013,0.05770359833331895,0.024231491666644917,0.04481813366669485
0.024400000000000012,0.13812722133335834,0.0350447929999973,0.023537206666712034,0.026288881666687303,0.19391728233332137,0.0565699596666415,0.024068117999983468,0.04545033399995191
0.02460000000000001,0.1375184309999895,0.03374201266668327,0.023722663000019868,0.026516107000020384,0.19130798066669286,0.05670830300001247,0.024152228333340037,0.045524595333328456
0.02480000000000001,0.13037533500005338,0.033878048333273604,0.02310299833326705,0.02778088566670552,0.1905036809999956,0.057175524333350346,0.02512289266667267,0.04566108333331916
0.02500000000000001,0.12161456466670491,0.03333313666663192,0.02368348933331769,0.027667544666655886,0.1860949966666491,0.05609838500000327,0.024763471666650123,0.04551674466669434
0.025200000000000014,0.13305211499997918,0.03189007666666536,0.024388568000025163,0.02671213499998733,0.18134422433331565,0.054341740666662496,0.024396318666693634,0.04503613633327556
0.025400000000000013,0.13390661266669213,0.03127646499998112,0.02386746800001068,0.025718115666677477,0.18617137766667233,0.055923696333366024,0.024298704333356607,0.02212765466667103
0.02560000000000001,0.12997439600000385,0.03250842666667116,0.023947237999967303,0.025590296666640217,0.18132477633328867,0.05408920299998954,0.023942794333341528,0.02171567766667219
0.02580000000000001,0.13108916933333603,0.03100140566668112,0.023567616999950285,0.026629980666674175,0.18010794800003774,0.05586949066666117,0.025564592333353175,0.02164660999994794
0.02600000000000001,0.12232681733333568,0.03201696866669105,0.024082059333371337,0.02670200833332122,0.17454438166665417,0.05203762199998133,0.024134496999977273,0.021881077999978515
0.026200000000000008,0.12104129900001226,0.030308279666693732,0.023786410666692365,0.02688953266666279,0.1750779410000026,0.052995373333298325,0.024815086333319414,0.022083798333293696
0.026400000000000014,0.12465739566668314,0.02986559999999372,0.02346358499998284,0.025913700666668166,0.17653619233336335,0.05262197766667972,0.023817975999994207,0.022145700000010038
0.026600000000000013,0.11440863033332486,0.029480179333366625,0.02377293266666432,0.026541143666653017,0.190249614333311,0.06099928099998427,0.028973580000069887,0.026328646999938126
0.02680000000000001,0.11132869833337129,0.02860200033334574,0.02331862266665515,0.026710788666681157,0.16624822199995984,0.05070850066666329,0.024493247999998857,0.021931832333317896
0.02700000000000001,0.12394441133335476,0.028583061333354937,0.022738178333308195,0.02593473266665569,0.16903100766667953,0.05056092733335996,0.0244513760000018,0.023036685000041263
0.02720000000000001,0.11743840799999816,0.028493840000010096,0.023740664000001743,0.026564701333351575,0.16772607833335465,0.04931729766663769,0.02411338666672691,0.021939079666670597
0.027400000000000015,0.10979883666667926,0.03187003666668412,0.02398551733332018,0.027071603666665094,0.1619839033333316,0.052968242666679544,0.0244475556666733,0.022084137999968334
0.027600000000000013,0.1195257896666817,0.028006371666682146,0.024336683333369063,0.02617437300000347,0.15903969833330697,0.04895739400005065,0.025646316000006664,0.021325684999927336
0.027800000000000012,0.10927973033331757,0.0276691366666455,0.023586369333315815,0.026415947666653967,0.15649767366664946,0.048806203666648194,0.024003970999994333,0.02352930466664323
0.02800000000000001,0.11062329066669463,0.02714896499999971,0.023953046333303973,0.026697249333286283,0.16301250133335543,0.04759995800005375,0.024317480333365893,0.02254501166665553
0.02820000000000001,0.10638462066663124,0.026303243000029397,0.024317682999973538,0.02660404500003703,0.15685876099992888,0.048115490666684003,0.025567016666665648,0.022334310333311198
0.028400000000000016,0.1113882149999957,0.026889841666654018,0.023622558333348326,0.02659286199999163,0.155338567000058,0.04826199533329145,0.024275676333369727,0.02197330833333429
0.028600000000000014,0.11000907566669109,0.025975908000001862,0.025881044666675734,0.026206037666687127,0.159618575999995,0.04636518366665617,0.023516201666666348,0.022063876000023203
0.028800000000000013,0.10687924499999706,0.025597167333368514,0.023708517333375312,0.026772381666622398,0.15028782600002918,0.04669921433333002,0.010880440666634664,0.022797407333390158
0.029000000000000012,0.10449443533336004,0.02515301666664982,0.024061597000013535,0.026834069999987758,0.15032756533332758,0.04568460799998775,0.011261436666662425,0.022273174000019935
0.02920000000000001,0.10868374899996525,0.025040182666695426,0.024152943333281957,0.026911486666676865,0.15154731366669694,0.04665168300001218,0.0114303260000194,0.02232213666665454
0.02940000000000001,0.10440163133337894,0.024740577999978086,0.023323907333292482,0.026483221333326885,0.14662182233333473,0.04532549900000049,0.01126799133332194,0.022453969666685225
0.029600000000000015,0.09798702766666641,0.025339774333322868,0.024380797666670635,0.026635971333348607,0.14698078500002035,0.04572692000003068,0.010884531666685385,0.021638694666686813
0.029800000000000014,0.10595743333328755,0.02393919500006329,0.024352431333340974,0.027019291000025685,0.1479746373333152,0.04431343266670259,0.011252961333336012,0.022117733333288925
0.030000000000000013,0.09540278899999066,0.02385371433331329,0.02367056899997048,0.02665305199999087,0.1443423003333161,0.04477648300000207,0.011369740333331416,0.0228364933333296
0.03020000000000001,0.09262338699996538,0.023525407333257437,0.024822271333315864,0.027162189666682934,0.14301677333332918,0.0447690616666326,0.011249940000046385,0.02197181533335879
0.03040000000000001,0.10268977366664937,0.02303147866659098,0.02368054499997167,0.02608314899994942,0.14501813199994254,0.04428725699995084,0.011228511666710498,0.021973459333291128
0.030600000000000016,0.09712457033333521,0.026889002666659206,0.024238680666674856,0.026352858333325457,0.14058648900000512,0.04279549766666454,0.011392216333357888,0.022222934000031575
0.030800000000000015,0.08900040833335272,0.0237674343333462,0.024670378333363868,0.027481850999985607,0.13716362133338103,0.04427196166663331,0.011653409666678272,0.022671296999988044
0.031000000000000014,0.09401109333335474,0.022371064666610135,0.02292677333332449,0.027286603666690706,0.1280547149999999,0.05350043700002516,0.009423065999953906,0.017742768333353826
0.031200000000000012,0.0810169886666472,0.020813210333358256,0.025133009666660655,0.027548561666662863,0.13241007566667426,0.04282895333335546,0.01119969299998047,0.021925658666646086
0.03140000000000001,0.09609115466666178,0.022855962999945707,0.02393526599996676,0.026866620999991635,0.14492223199999898,0.042126329000022146,0.011319472666627917,0.02195838533331577
0.03160000000000002,0.09649059700003211,0.021684845333349283,0.02340488766666719,0.027819221333364414,0.13495546366668046,0.04280922299998716,0.012522157666694511,0.021711550000001505
0.031800000000000016,0.08925273833335723,0.021542935999984063,0.024438900666647594,0.02777711700002783,0.1331730996666541,0.04308066100001421,0.011297845333274381,0.023007733666645436
0.032000000000000015,0.08633791599997191,0.02149074266662865,0.023386260000014165,0.02569920166668756,0.13261572633333193,0.04249838799993692,0.011094545999981165,0.02204603900005016
0.03220000000000001,0.08914150933329286,0.022136700333324672,0.024570631000036276,0.026537391333325406,0.13019337733336064,0.04212280566666019,0.01126205233337411,0.022132158333344403
0.03240000000000001,0.10078005100001519,0.023786546666694146,0.024693463333316384,0.026633643666627904,0.12768258833333826,0.0409113679999867,0.011201515000000958,0.0214893676666937
0.03260000000000001,0.08658605099996446,0.020688567333309038,0.024268727333378592,0.02768904733333481,0.12752617133332933,0.04211928399998518,0.01170630766667576,0.022004725333355662
0.03280000000000002,0.08737641299993963,0.021225611333382705,0.02373391766665615,0.026649011999969236,0.1257163570000254,0.04096697433336279,0.01177534266666195,0.02200680366661345
0.033000000000000015,0.07938255066668869,0.02016416666670769,0.02356694133338048,0.026565653000034217,0.12741080399996463,0.04004445766668141,0.010807244333401892,0.02281777833331944
0.033200000000000014,0.08232038299998597,0.020227534000014202,0.02463625600000796,0.026639266333366624,0.12628042799997274,0.04056401533330245,0.011643645999924956,0.02231336733336775
0.03340000000000001,0.08688382166667452,0.019921044333386817,0.023617982666678472,0.02682198033331436,0.12493011533327565,0.03958979300000465,0.011546025333321571,0.023093248666744632
0.03360000000000002,0.07998520400004357,0.019757525666629288,0.024549218999936784,0.026972607333315562,0.12420842299995154,0.039383275333345104,0.011174574666635332,0.022086618333332808
0.03380000000000002,0.08353702233334086,0.020474202000021553,0.023770371999944473,0.026538665000013378,0.12247631766664806,0.04070968899998206,0.011239372333344969,0.0219685983333117
0.034000000000000016,0.08199055866668914,0.019537086999965442,0.023877163000027696,0.027969948666661065,0.11987202966668065,0.04034765466663733,0.011863747666666313,0.0229752490000313
0.034200000000000015,0.08056347733338498,0.01995844533333487,0.024523700333361376,0.026720311000000645,0.1190965050000159,0.03876255800003037,0.011358693666693398,0.0227935883333051
0.034400000000000014,0.08027564500002882,0.019756110999992416,0.02428329799996239,0.02673454466662406,0.12555658633334588,0.03976888633333905,0.011269990666619378,0.02191026633333119
0.03460000000000002,0.07941201166662874,0.019492042333392117,0.02413899666665505,0.02542885200004245,0.1192342339999944,0.03928797100002157,0.013629644000009952,0.02199960166672099
0.03480000000000002,0.07615005800001502,0.019934070333344305,0.024603128333334705,0.027006383333324873,0.11628582300003625,0.04192788000004081,0.011219194333345209,0.02210965066664509
0.03500000000000002,0.07698033733333887,0.018439055333336302,0.019729336999982177,0.026529431333301545,0.11778065566666858,0.04789160366666086,0.011267489999985022,0.022049417000024125
0.035200000000000016,0.08734000366666805,0.023891638666706665,0.02387904600004731,0.018364265333313295,0.11742283166665857,0.039563914999992754,0.01185669433334624,0.022483777333339578
0.035400000000000015,0.06546809299997373,0.01874945300001703,0.023971710000031028,0.02667004333333504,0.11497630933331493,0.03629014233331418,0.011146441666710416,0.02236694300002758
0.03560000000000002,0.07987450699999954,0.018007097000008798,0.023765403333338025,0.026834093333301706,0.11595729299998918,0.04209940999999162,0.012695541666706353,0.02513114933333327
0.03580000000000002,0.0844917123332986,0.02116577200001757,0.026975824333286862,0.03069994666668663,0.13141943233332162,0.04543172166665954,0.012774792333326937,0.024885282333305742
