abs_tol,IIDStdUniform_solution,IIDStdGaussian_solution,Lattice_solution,Sobol_solution,IIDStdUniform_time,IIDStdGaussian_time,Lattice_time,Sobol_time,IIDStdUniform_n,IIDStdGaussian_n,Lattice_n,Sobol_n
0.025400000000000013,0.728377669261759,0.7238744809534795,0.7228215822849399,0.7234575571877828,0.006952720999995184,0.001699093000003889,0.000896389999998822,0.012555962000002788,21349.333333333332,22173.0,42.666666666666664,85.33333333333333
0.02560000000000001,0.7273575255771566,0.7241356862329812,0.7228215822849399,0.7234575571877828,0.006733797999999069,0.0016969666666663368,0.0008922096666689564,0.010855041666663586,21019.666666666668,21830.666666666668,42.666666666666664,85.33333333333333
0.02580000000000001,0.726789370928486,0.7244050547489461,0.7228215822849399,0.7234575571877828,0.0061592333333351235,0.0017668149999963134,0.0009048153333329386,0.010995606666663585,20697.666666666668,21496.0,42.666666666666664,85.33333333333333
0.026000000000000013,0.7270157882421456,0.7243958487715769,0.7228215822849399,0.7234575571877828,0.006296625666664113,0.0016225040000013753,0.0009196493333263334,0.010865231666675376,20383.0,21169.333333333332,42.666666666666664,85.33333333333333
0.02620000000000001,0.7268521979861768,0.7246802104866443,0.7228215822849399,0.7234575571877828,0.005982207666666757,0.0016528839999997065,0.001010317333329643,0.010849054333325133,20075.666666666668,20850.0,42.666666666666664,85.33333333333333
0.026400000000000014,0.7266741789219718,0.7244750669300495,0.7228215822849399,0.7234575571877828,0.006359949333329951,0.001560222999993736,0.0009074339999983749,0.010216998666663812,19775.333333333332,20537.666666666668,42.666666666666664,85.33333333333333
0.026600000000000013,0.7274978280110144,0.7248433971846637,0.7228215822849399,0.7234575571877828,0.00590239133332678,0.0015583570000027673,0.0008943966666663528,0.010883370000006684,19481.666666666668,20232.666666666668,42.666666666666664,85.33333333333333
0.02680000000000001,0.7276581275791671,0.7245978338822692,0.7228215822849399,0.7234575571877828,0.005790725666666201,0.0015755350000006274,0.0008877759999942706,0.011461100333330402,19194.333333333332,19934.333333333332,42.666666666666664,85.33333333333333
0.027000000000000014,0.7275363462794583,0.724107267233871,0.7228215822849399,0.7234575571877828,0.005881630000004634,0.0015460883333370627,0.0009077503333306444,0.012114599333330034,18913.666666666668,19642.666666666668,42.666666666666664,85.33333333333333
0.027200000000000012,0.7275593673069126,0.723785130966068,0.7228215822849399,0.7234575571877828,0.005856771999996606,0.001553041000003456,0.0009082166666682193,0.01017507333332901,18639.0,19357.333333333332,42.666666666666664,85.33333333333333
