CLT_stdUniform,CLT_stdGaussian,CLT_Rep_lattice,CLT_Rep_Sobol
5.529008626937866,2.2118213176727295,0.4947044849395752,5.164717674255371
5.4133477210998535,2.1087231636047363,0.4902496337890625,5.215564012527466
5.3444318771362305,2.3313608169555664,0.4857017993927002,5.262217998504639
4.78436541557312,2.233503818511963,0.4816560745239258,5.2255284786224365
4.943047046661377,2.101861000061035,0.4827432632446289,3.949645757675171
5.47529149055481,2.0869650840759277,0.3979673385620117,5.207838773727417
4.349690914154053,2.154517412185669,0.487957239151001,5.252753257751465
5.191001892089844,2.0572354793548584,0.4887251853942871,4.009212255477905
4.381804704666138,2.0398881435394287,0.49867963790893555,5.243600845336914
4.840509414672852,1.8736512660980225,0.5119538307189941,5.144823789596558
4.404016017913818,2.0657525062561035,0.4047091007232666,5.177372932434082
5.0118021965026855,2.0668482780456543,0.4096243381500244,5.263160467147827
4.427806377410889,2.133389949798584,0.4868001937866211,5.214934825897217
4.746048212051392,1.9283726215362549,0.48029613494873047,3.953805923461914
4.112306594848633,1.906815528869629,0.4927091598510742,3.9656383991241455
4.561537504196167,2.0598485469818115,0.40494465827941895,5.196997404098511
4.664119243621826,1.8433780670166016,0.48277807235717773,5.263673543930054
4.1283581256866455,1.8421180248260498,0.3899869918823242,3.944251537322998
4.280194044113159,1.7301616668701172,0.49375081062316895,5.244917631149292
4.0627336502075195,1.9501953125,0.421877384185791,5.265184640884399
3.8062474727630615,1.7171313762664795,0.39525675773620605,5.222707748413086
4.086485147476196,1.5935757160186768,0.3989713191986084,3.9425995349884033
3.858156681060791,1.738201379776001,0.4777815341949463,5.227200508117676
4.101161956787109,1.4993245601654053,0.4966726303100586,5.2586095333099365
3.8566348552703857,1.6281583309173584,0.4808058738708496,5.21902871131897
3.760236978530884,1.6127543449401855,0.5126562118530273,5.136677265167236
3.783158540725708,1.4914376735687256,0.39922475814819336,5.209964990615845
4.1592302322387695,1.716986894607544,0.39696741104125977,4.012714862823486
3.6460413932800293,1.624082326889038,0.3965296745300293,3.968528985977173
3.711871385574341,1.5157194137573242,0.394972562789917,3.927701234817505
4.167130708694458,1.5883359909057617,0.4049091339111328,5.347397089004517
3.842000722885132,1.4401791095733643,0.48448991775512695,5.211563348770142
3.6380224227905273,1.5605432987213135,0.48171234130859375,3.9975171089172363
3.781642198562622,1.4664340019226074,0.3965187072753906,5.176268100738525
3.1553361415863037,1.5211470127105713,0.4785454273223877,3.983975410461426
3.8544085025787354,1.388998031616211,0.3949418067932129,5.241216659545898
3.172537326812744,1.2643489837646484,0.40195155143737793,5.17553186416626
3.2914440631866455,1.33674955368042,0.41793155670166016,3.9449658393859863
3.2426905632019043,1.457183599472046,0.3935105800628662,5.208349943161011
3.1856603622436523,1.4343008995056152,0.39151716232299805,5.235638380050659
3.0101425647735596,1.3576912879943848,0.4803812503814697,5.28195333480835
3.058201313018799,1.2537429332733154,0.5087912082672119,4.032402992248535
3.4363949298858643,1.2246432304382324,0.40092992782592773,5.244511127471924
3.0862271785736084,1.2872731685638428,0.4946708679199219,5.236852407455444
3.3304738998413086,1.5751099586486816,0.4031672477722168,3.930321455001831
3.0516836643218994,1.2133567333221436,0.4009287357330322,6.1448140144348145
3.7568421363830566,1.3519210815429688,0.7106924057006836,4.708836555480957
2.976999521255493,1.2928235530853271,0.37602758407592773,4.115060567855835
2.6113460063934326,1.1835169792175293,0.3680403232574463,4.0250937938690186
2.7997169494628906,1.208427906036377,0.38477301597595215,3.8124349117279053
2.522595167160034,1.088329792022705,0.37903356552124023,3.8049631118774414
2.6611547470092773,1.1210219860076904,0.454038143157959,5.073145151138306
2.6320621967315674,1.1478781700134277,0.3869659900665283,5.051193952560425
2.5426385402679443,1.071641445159912,0.3712606430053711,5.063270568847656
2.4397337436676025,1.093432903289795,0.3758540153503418,5.038479804992676
2.6739766597747803,1.0356392860412598,0.45339465141296387,3.844453811645508
2.9391636848449707,0.9806272983551025,0.3683488368988037,3.8476030826568604
2.3430471420288086,1.0360300540924072,0.36904335021972656,5.0214831829071045
2.5421717166900635,1.0508999824523926,0.37599873542785645,3.858738422393799
2.235069751739502,1.075105905532837,0.40990519523620605,3.8320698738098145
2.649387836456299,0.9705784320831299,0.3670494556427002,3.877088785171509
2.608348846435547,0.9954473972320557,0.37898731231689453,5.036290645599365
2.567324161529541,0.9674081802368164,0.36972951889038086,5.045434474945068
2.542325973510742,1.0179083347320557,0.37300539016723633,3.909421682357788
2.198558807373047,0.910564661026001,0.37340521812438965,3.8417701721191406
2.2710390090942383,0.9150824546813965,0.36455726623535156,3.8359124660491943
2.230750560760498,0.896064043045044,0.37001490592956543,3.8727502822875977
2.2430527210235596,0.8477308750152588,0.3740677833557129,3.81614089012146
2.3350820541381836,0.9751613140106201,0.36904120445251465,5.0755531787872314
2.1468825340270996,1.0630455017089844,0.3726043701171875,3.8272407054901123
2.1046018600463867,0.875340461730957,0.372591495513916,5.08004355430603
2.18788480758667,0.9018471240997314,0.3732767105102539,3.86810040473938
2.0642340183258057,0.9250097274780273,0.3779904842376709,3.8180034160614014
2.0982344150543213,0.8312416076660156,0.38057637214660645,5.053427457809448
2.200822591781616,0.8864607810974121,0.37529730796813965,5.0595128536224365
2.0674538612365723,0.8760547637939453,0.3690147399902344,3.847526788711548
2.089709520339966,0.8697059154510498,0.3760247230529785,3.890934944152832
2.1068661212921143,0.8766565322875977,0.3760976791381836,3.8520450592041016
2.2980921268463135,0.8956711292266846,0.3710343837738037,3.857264280319214
2.0476205348968506,0.8618431091308594,0.3969764709472656,3.835132598876953
1.9688172340393066,0.8008897304534912,0.3720064163208008,5.056697607040405
1.9435920715332031,0.8098087310791016,0.36908555030822754,3.8113105297088623
2.120366334915161,0.8392989635467529,0.38194727897644043,3.8624112606048584
1.7367334365844727,0.8861768245697021,0.37106871604919434,5.031550407409668
1.793609857559204,0.8422567844390869,0.3810412883758545,3.8454229831695557
2.1143109798431396,0.7799129486083984,0.3695976734161377,3.8368189334869385
2.147582530975342,0.8240358829498291,0.37007761001586914,3.8525121212005615
1.8197224140167236,0.8138244152069092,0.3730313777923584,3.849008321762085
1.9992883205413818,0.8332462310791016,0.33357977867126465,5.069758415222168
2.016991376876831,0.7278599739074707,0.3790123462677002,3.8491721153259277
1.8286213874816895,0.6944694519042969,0.3720359802246094,3.822941780090332
1.7132201194763184,0.7489559650421143,0.3730013370513916,3.850986957550049
1.851039171218872,0.725062370300293,0.38953638076782227,3.8573906421661377
1.9946503639221191,0.712130069732666,0.3730356693267822,3.8811216354370117
1.7167258262634277,0.804901123046875,0.38301563262939453,5.02734112739563
1.9992449283599854,0.7465405464172363,0.37200140953063965,3.848393678665161
1.8998892307281494,0.6862084865570068,0.3800172805786133,3.8261730670928955
1.6346206665039062,0.7310473918914795,0.3710346221923828,3.8562798500061035
1.6502070426940918,0.670208215713501,0.3260195255279541,3.831660270690918
1.481698989868164,0.6956653594970703,0.3700368404388428,3.838035821914673
1.6756203174591064,0.6934127807617188,0.37006473541259766,5.0729286670684814
1.50374436378479,0.6243562698364258,0.37696218490600586,3.869488000869751
1.5512266159057617,0.6832008361816406,0.36960458755493164,3.811389684677124
1.7498741149902344,0.6593146324157715,0.3361020088195801,3.828057050704956
1.6499247550964355,0.6318042278289795,0.3809847831726074,3.903886079788208
1.562922477722168,0.6393179893493652,0.37905049324035645,3.829188823699951
1.7614555358886719,0.6882157325744629,0.3731496334075928,3.8420445919036865
1.6026864051818848,0.638322114944458,0.3872673511505127,3.922065496444702
1.4491603374481201,0.6917717456817627,0.372448205947876,3.844510078430176
1.5476844310760498,0.6787316799163818,0.36999964714050293,3.8498384952545166
1.5374572277069092,0.6323094367980957,0.37111473083496094,3.843613386154175
1.5391845703125,0.6321868896484375,0.3730289936065674,3.835536003112793
1.460270643234253,0.6233372688293457,0.3740267753601074,3.8731207847595215
1.312258005142212,0.6428894996643066,0.3670189380645752,3.8933706283569336
1.7077972888946533,0.6141417026519775,0.36959385871887207,3.8773648738861084
1.3483390808105469,0.589268684387207,0.3730030059814453,3.826833486557007
1.5559840202331543,0.5834412574768066,0.37402868270874023,3.822028636932373
1.4326434135437012,0.5952959060668945,0.3331308364868164,3.82726788520813
1.4772675037384033,0.5790741443634033,0.3730354309082031,3.839449882507324
1.4216723442077637,0.6103763580322266,0.3713254928588867,3.8704781532287598
1.2954442501068115,1.1192805767059326,0.3800032138824463,3.834824800491333
1.2391440868377686,0.5825672149658203,0.37043094635009766,3.8372089862823486
1.3765690326690674,0.6117115020751953,0.3711390495300293,3.841477394104004
1.3642990589141846,0.5714724063873291,0.3729119300842285,3.854217052459717
1.4270410537719727,0.5704751014709473,0.37878847122192383,3.8372159004211426
1.385197401046753,0.5605027675628662,0.3974637985229492,3.905294418334961
1.2933859825134277,0.6007781028747559,0.3712761402130127,3.881084442138672
1.350407361984253,0.5969150066375732,0.3700132369995117,3.862257242202759
1.3040060997009277,0.5361282825469971,0.3690450191497803,3.8624558448791504
1.4324517250061035,0.5129339694976807,0.378021240234375,3.8553552627563477
1.330883502960205,0.5533123016357422,0.3370852470397949,3.9146807193756104
1.3951191902160645,0.5794925689697266,0.3700282573699951,3.8368022441864014
1.274582862854004,0.5585329532623291,0.3680384159088135,3.8929691314697266
1.3112304210662842,0.5659940242767334,0.38033366203308105,3.8504552841186523
1.2303316593170166,0.5096468925476074,0.32712364196777344,3.809691905975342
1.3385188579559326,0.531005859375,0.3274829387664795,3.8381545543670654
1.283154010772705,0.4894571304321289,0.3346517086029053,3.8856348991394043
1.2938847541809082,0.5549342632293701,0.3760111331939697,3.9101028442382812
1.1100599765777588,0.5265910625457764,0.37723588943481445,4.157487630844116
1.3616223335266113,0.5171527862548828,0.37548327445983887,3.8414251804351807
1.4396705627441406,0.5347385406494141,0.3311147689819336,3.8671000003814697
1.2699756622314453,0.4417917728424072,0.37100839614868164,3.8229892253875732
1.2540700435638428,0.5136251449584961,0.33211207389831543,3.8552777767181396
1.244676113128662,0.5086181163787842,0.3289492130279541,3.850632667541504
1.2506439685821533,0.5069899559020996,0.3315720558166504,3.8264572620391846
1.1512212753295898,0.495314359664917,0.3765876293182373,3.857779026031494
1.0908756256103516,0.4712371826171875,0.3265838623046875,3.841146230697632
1.319554328918457,0.46828627586364746,0.37619805335998535,3.82417893409729
1.1740994453430176,0.4554116725921631,0.37498927116394043,3.8545069694519043
1.2162165641784668,0.5227043628692627,0.33812952041625977,3.8737006187438965
1.171215534210205,0.4777224063873291,0.37404537200927734,3.887705087661743
1.060638666152954,0.497668981552124,0.33510589599609375,3.837474822998047
1.176584005355835,0.5080089569091797,0.3289012908935547,3.8125481605529785
1.0721335411071777,0.4887261390686035,0.33278965950012207,3.8680970668792725
1.1501600742340088,0.43184494972229004,0.371074914932251,3.85060453414917
1.1649188995361328,0.4528195858001709,0.3670768737792969,3.8476052284240723
1.1989121437072754,0.457256555557251,0.3251631259918213,3.862057685852051
0.9883906841278076,0.4454991817474365,0.32215094566345215,3.8296971321105957
0.9947049617767334,0.42931246757507324,0.32912349700927734,3.856443166732788
1.1771202087402344,0.48770833015441895,0.3650681972503662,3.809152603149414
1.3099021911621094,0.47669267654418945,0.3361365795135498,3.810135841369629
0.9999260902404785,0.5186140537261963,0.3620598316192627,3.8573904037475586
0.9719610214233398,0.46775007247924805,0.3231027126312256,3.88673996925354
1.051755428314209,0.4558069705963135,0.38105130195617676,3.83721923828125
1.1152455806732178,0.4687485694885254,0.3311452865600586,3.847222089767456
1.1220381259918213,0.4058804512023926,0.32911229133605957,3.826070547103882
1.0445284843444824,0.4045071601867676,0.3297755718231201,3.856151580810547
1.1517970561981201,0.4497978687286377,0.36512327194213867,3.828239679336548
0.9724380970001221,0.43982458114624023,0.3212096691131592,3.834784746170044
0.9910469055175781,0.4278533458709717,0.33211207389831543,3.8548827171325684
